,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
0,Ref Frequency,Temp,,Ref Frequency,Temp,,Ref Frequency,Temp,,Ref Frequency,Temp,,Ref Frequency,Temp,,Ref Frequency,Temp,,Ref Frequency,Temp,,Ref Frequency,Temp,
1,21699936.86,24.5,,21699947.17,24.50,,21699928.21,24.50,,21699950.31,24.50,,21699926.00,24.50,,21699939.62,24.50,,21699953.66,24.25,,21699943.17,24.50,
560,21699930.86,79.25,-0.277,21699952.27,79.50,0.235,21699932.13,79.50,0.180,21699951.96,79.25,0.076,21699928.66,78.50,0.123,21699942.84,78.50,0.149,21699953.00,78.50,-0.031,21699944.79,78.50,0.075
561,21699930.95,79.5,-0.273,21699952.28,79.50,0.235,21699932.14,79.50,0.181,21699951.92,79.50,0.074,21699928.62,78.50,0.121,21699942.84,78.50,0.149,21699953.01,78.50,-0.030,21699944.83,78.50,0.077
562,21699930.92,79.5,-0.274,21699952.23,79.50,0.233,21699932.15,79.50,0.182,21699951.93,79.50,0.075,21699928.61,78.50,0.120,21699942.77,78.50,0.145,21699953.02,78.50,-0.030,21699944.84,78.50,0.077
563,21699931,79.5,-0.27,21699952.27,79.50,0.235,21699932.22,79.50,0.184,21699951.99,79.50,0.077,21699928.66,78.50,0.122,21699942.87,78.50,0.150,21699953.09,78.75,-0.026,21699944.84,78.75,0.077
564,21699931,79.5,-0.27,21699952.27,79.50,0.235,21699932.14,79.50,0.181,21699951.94,79.50,0.075,21699928.61,78.75,0.120,21699942.81,78.75,0.147,21699953.01,78.75,-0.030,21699944.74,78.75,0.072
565,21699930.99,79.5,-0.271,21699952.25,79.50,0.234,21699932.19,79.50,0.183,21699951.99,79.50,0.077,21699928.63,78.75,0.121,21699942.82,78.75,0.148,21699953.06,78.75,-0.028,21699944.81,78.75,0.076
566,21699931,79.5,-0.27,21699952.19,79.50,0.231,21699932.13,79.50,0.180,21699951.96,79.50,0.076,21699928.63,78.75,0.121,21699942.82,78.75,0.148,21699953.10,78.75,-0.026,21699944.82,78.75,0.076
567,21699931.08,79.75,-0.266,21699952.25,79.75,0.234,21699932.22,79.50,0.185,21699951.97,79.50,0.076,21699928.62,78.75,0.121,21699942.83,78.75,0.148,21699953.17,78.75,-0.023,21699944.87,78.75,0.078
568,21699931.14,79.75,-0.264,21699952.21,79.75,0.233,21699932.17,79.75,0.182,21699951.97,79.75,0.076,21699928.59,78.75,0.119,21699942.77,78.75,0.145,21699953.06,78.75,-0.028,21699944.82,78.75,0.076
569,21699931.01,79.75,-0.27,21699952.17,79.75,0.231,21699932.13,79.75,0.180,21699951.94,79.75,0.075,21699928.55,78.75,0.117,21699942.76,79.00,0.145,21699953.13,78.75,-0.025,21699944.89,78.75,0.079
570,21699931.15,79.75,-0.263,21699952.25,79.75,0.234,21699932.25,79.75,0.186,21699952.03,79.75,0.079,21699928.62,79.00,0.121,21699942.80,79.00,0.147,21699953.18,79.00,-0.022,21699944.85,79.00,0.078
571,21699931.14,79.75,-0.264,21699952.20,79.75,0.232,21699932.22,79.75,0.185,21699951.95,79.75,0.076,21699928.48,79.00,0.114,21699942.65,79.00,0.140,21699953.08,79.00,-0.027,21699944.78,79.00,0.074
572,21699931.18,79.75,-0.262,21699952.15,79.75,0.230,21699932.12,79.75,0.180,21699951.89,79.75,0.073,21699928.50,79.00,0.115,21699942.69,79.00,0.142,21699953.08,79.00,-0.027,21699944.82,79.00,0.076
573,21699931.09,79.75,-0.266,21699952.12,79.75,0.228,21699932.09,79.75,0.179,21699951.89,79.75,0.073,21699928.45,79.00,0.113,21699942.62,79.00,0.138,21699953.08,79.00,-0.027,21699944.81,79.00,0.076
574,21699931.03,79.75,-0.269,21699952.05,79.75,0.225,21699932.07,79.75,0.177,21699951.86,79.75,0.071,21699928.43,79.00,0.112,21699942.66,79.00,0.140,21699953.17,79.00,-0.023,21699944.78,79.00,0.075
575,21699931.12,79.75,-0.265,21699952.16,79.75,0.230,21699932.21,79.75,0.184,21699951.94,79.75,0.075,21699928.40,79.00,0.111,21699942.61,79.00,0.138,21699953.04,79.00,-0.029,21699944.73,79.00,0.072
576,21699931.14,79.75,-0.264,21699952.02,79.75,0.224,21699932.12,80.00,0.180,21699951.82,79.75,0.069,21699928.36,79.00,0.109,21699942.60,79.00,0.138,21699953.10,79.00,-0.026,21699944.76,79.00,0.074
577,21699931.16,79.75,-0.263,21699952.03,80.00,0.224,21699932.08,79.75,0.178,21699951.84,79.75,0.070,21699928.36,79.00,0.109,21699942.61,79.00,0.138,21699953.14,79.00,-0.024,21699944.75,79.00,0.073
578,21699931.21,80,-0.261,21699952.05,80.00,0.225,21699932.15,80.00,0.181,21699951.84,80.00,0.070,21699928.35,79.00,0.108,21699942.55,79.00,0.135,21699953.04,79.00,-0.029,21699944.70,79.00,0.071
579,21699931.05,80,-0.268,21699952.00,80.00,0.223,21699932.09,80.00,0.179,21699951.86,80.00,0.071,21699928.34,79.25,0.108,21699942.56,79.25,0.135,21699953.05,79.25,-0.028,21699944.70,79.25,0.071
580,21699931.09,80,-0.266,21699952.02,80.00,0.224,21699932.11,80.00,0.179,21699951.81,80.00,0.069,21699928.29,79.25,0.105,21699942.43,79.25,0.129,21699952.95,79.25,-0.033,21699944.67,79.25,0.070
581,21699931.12,80,-0.265,21699951.91,80.00,0.219,21699932.02,80.00,0.175,21699951.73,80.00,0.065,21699928.17,79.25,0.100,21699942.42,79.25,0.129,21699952.92,79.00,-0.034,21699944.54,79.00,0.063
582,21699931.02,80,-0.269,21699951.80,80.00,0.213,21699931.83,80.00,0.167,21699951.55,80.00,0.057,21699928.06,79.25,0.095,21699942.35,79.25,0.126,21699952.93,79.00,-0.034,21699944.59,79.25,0.066
583,21699931.11,80,-0.265,21699951.86,80.00,0.216,21699932.03,80.00,0.176,21699951.77,80.00,0.067,21699928.17,79.00,0.100,21699942.37,79.25,0.127,21699953.00,79.25,-0.030,21699944.61,79.00,0.067
584,21699931.16,80,-0.263,21699951.82,80.00,0.214,21699931.98,80.00,0.174,21699951.69,80.00,0.063,21699928.17,79.00,0.100,21699942.36,79.25,0.126,21699952.98,79.25,-0.031,21699944.63,79.25,0.068
585,21699931.17,80,-0.262,21699951.88,80.00,0.217,21699932.00,80.00,0.175,21699951.70,80.00,0.064,21699928.13,79.25,0.098,21699942.32,79.25,0.125,21699952.97,79.25,-0.032,21699944.61,79.25,0.066
586,21699931.11,80,-0.265,21699951.78,80.00,0.213,21699931.93,80.00,0.171,21699951.66,80.00,0.062,21699928.12,79.50,0.098,21699942.35,79.50,0.126,21699952.99,79.50,-0.031,21699944.64,79.50,0.068
587,21699931.17,80.25,-0.263,21699951.86,80.00,0.216,21699932.02,80.00,0.176,21699951.69,80.25,0.063,21699928.11,79.50,0.097,21699942.28,79.50,0.123,21699952.96,79.50,-0.032,21699944.60,79.50,0.066
588,21699931.17,80.25,-0.262,21699951.77,80.25,0.212,21699931.97,80.25,0.173,21699951.69,80.25,0.064,21699928.11,79.25,0.097,21699942.32,79.50,0.125,21699953.05,79.50,-0.029,21699944.64,79.50,0.068
589,21699931.13,80,-0.264,21699951.72,80.25,0.210,21699931.87,80.25,0.168,21699951.59,80.25,0.059,21699928.00,79.25,0.092,21699942.24,79.25,0.121,21699952.93,79.25,-0.034,21699944.57,79.25,0.065
590,21699931.08,80.25,-0.266,21699951.71,80.25,0.209,21699931.86,80.25,0.168,21699951.57,80.25,0.058,21699927.96,79.25,0.090,21699942.16,79.25,0.117,21699952.81,79.25,-0.039,21699944.45,79.25,0.059
591,21699931.1,80.25,-0.266,21699951.64,80.25,0.206,21699931.86,80.25,0.168,21699951.56,80.25,0.058,21699927.96,79.25,0.090,21699942.21,79.25,0.119,21699952.91,79.25,-0.035,21699944.47,79.25,0.060
592,21699931.11,80.25,-0.265,21699951.60,80.25,0.204,21699931.84,80.25,0.167,21699951.51,80.25,0.055,21699927.95,79.25,0.090,21699942.19,79.25,0.119,21699952.92,79.50,-0.034,21699944.56,79.25,0.064
593,21699931.23,80.25,-0.259,21699951.71,80.25,0.210,21699931.91,80.25,0.170,21699951.61,80.25,0.060,21699928.00,79.50,0.092,21699942.23,79.50,0.120,21699952.97,79.50,-0.032,21699944.59,79.50,0.066
594,21699931.25,80.25,-0.259,21699951.70,80.25,0.209,21699931.89,80.25,0.170,21699951.54,80.25,0.056,21699927.93,79.50,0.089,21699942.13,79.50,0.116,21699952.89,79.50,-0.036,21699944.55,79.50,0.064
595,21699931.28,80.25,-0.257,21699951.76,80.25,0.212,21699931.97,80.25,0.173,21699951.63,80.25,0.061,21699928.02,79.50,0.093,21699942.29,79.50,0.123,21699953.04,79.50,-0.029,21699944.63,79.50,0.067
596,21699931.26,80.25,-0.258,21699951.72,80.25,0.210,21699931.92,80.25,0.171,21699951.59,80.25,0.059,21699927.98,79.50,0.091,21699942.17,79.50,0.117,21699952.89,79.50,-0.036,21699944.51,79.50,0.062
597,21699931.29,80.25,-0.257,21699951.68,80.25,0.208,21699931.93,80.25,0.171,21699951.61,80.25,0.060,21699928.00,79.50,0.092,21699942.18,79.50,0.118,21699952.95,79.50,-0.033,21699944.60,79.50,0.066
598,21699931.4,80.25,-0.252,21699951.73,80.25,0.210,21699931.95,80.25,0.172,21699951.61,80.25,0.060,21699927.93,79.50,0.089,21699942.13,79.50,0.116,21699952.94,79.50,-0.034,21699944.57,79.50,0.065
599,21699931.3,80.25,-0.257,21699951.64,80.50,0.206,21699931.93,80.50,0.171,21699951.55,80.50,0.057,21699927.90,79.50,0.088,21699942.12,79.75,0.115,21699952.94,79.50,-0.033,21699944.56,79.50,0.064
600,21699931.24,80.5,-0.259,21699951.55,80.50,0.202,21699931.82,80.50,0.166,21699951.48,80.50,0.054,21699927.82,79.50,0.084,21699942.10,79.50,0.114,21699952.97,79.50,-0.032,21699944.55,79.50,0.064
601,21699931.39,80.5,-0.252,21699951.71,80.50,0.210,21699931.96,80.50,0.172,21699951.62,80.50,0.060,21699927.99,79.50,0.092,21699942.20,79.50,0.119,21699953.01,79.50,-0.030,21699944.59,79.50,0.066
602,21699931.46,80.5,-0.249,21699951.71,80.50,0.210,21699931.99,80.50,0.174,21699951.64,80.50,0.061,21699927.93,79.50,0.089,21699942.19,79.75,0.118,21699953.02,79.50,-0.030,21699944.63,79.50,0.067
603,21699931.46,80.5,-0.249,21699951.64,80.50,0.206,21699931.94,80.50,0.172,21699951.55,80.50,0.057,21699927.90,79.75,0.088,21699942.13,79.50,0.116,21699952.95,79.75,-0.033,21699944.52,79.50,0.062
604,21699931.38,80.5,-0.253,21699951.65,80.50,0.206,21699931.98,80.50,0.173,21699951.57,80.50,0.058,21699927.89,79.75,0.087,21699942.18,79.75,0.118,21699953.02,79.75,-0.030,21699944.66,79.75,0.069
605,21699931.51,80.5,-0.247,21699951.71,80.50,0.209,21699932.03,80.50,0.176,21699951.64,80.50,0.061,21699927.94,79.75,0.089,21699942.18,79.75,0.118,21699953.04,79.75,-0.029,21699944.63,79.75,0.067
606,21699931.54,80.5,-0.245,21699951.70,80.50,0.209,21699932.00,80.50,0.175,21699951.63,80.50,0.061,21699927.94,79.75,0.089,21699942.17,79.75,0.118,21699953.06,79.75,-0.028,21699944.66,79.75,0.069
607,21699931.47,80.5,-0.249,21699951.61,80.50,0.205,21699931.98,80.50,0.173,21699951.58,80.50,0.058,21699927.94,79.75,0.089,21699942.20,79.75,0.119,21699953.12,79.75,-0.025,21699944.63,79.75,0.068
608,21699931.64,80.5,-0.241,21699951.64,80.50,0.206,21699932.01,80.50,0.175,21699951.61,80.50,0.060,21699927.87,79.75,0.086,21699942.16,79.75,0.117,21699953.05,79.75,-0.028,21699944.66,79.75,0.069
609,21699931.47,80.5,-0.248,21699951.59,80.50,0.204,21699931.99,80.50,0.174,21699951.59,80.50,0.059,21699927.92,79.75,0.088,21699942.19,79.75,0.118,21699953.10,79.75,-0.026,21699944.64,79.75,0.068
610,21699931.41,80.5,-0.251,21699951.50,80.75,0.200,21699931.96,80.50,0.173,21699951.60,80.50,0.059,21699927.95,79.75,0.090,21699942.17,79.75,0.118,21699953.05,79.75,-0.028,21699944.62,79.75,0.067
611,21699931.62,80.75,-0.241,21699951.65,80.75,0.207,21699932.05,80.75,0.177,21699951.60,80.75,0.059,21699927.89,79.75,0.087,21699942.14,79.75,0.116,21699953.02,80.00,-0.030,21699944.59,79.75,0.065
612,21699931.59,80.75,-0.243,21699951.60,80.75,0.204,21699932.04,80.75,0.176,21699951.64,80.75,0.061,21699927.93,79.75,0.089,21699942.21,79.75,0.120,21699953.13,79.75,-0.025,21699944.67,79.75,0.069
613,21699931.74,80.75,-0.236,21699951.64,80.75,0.206,21699932.07,80.75,0.178,21699951.63,80.75,0.061,21699927.86,79.75,0.085,21699942.12,80.00,0.115,21699953.05,80.00,-0.028,21699944.61,80.00,0.067
614,21699931.68,80.75,-0.239,21699951.55,80.75,0.202,21699931.95,80.75,0.172,21699951.52,80.75,0.056,21699927.83,80.00,0.084,21699942.11,80.00,0.115,21699953.07,80.00,-0.028,21699944.69,80.00,0.070
615,21699931.58,80.75,-0.244,21699951.50,80.75,0.199,21699931.95,80.75,0.172,21699951.45,80.75,0.053,21699927.71,80.00,0.079,21699941.93,80.00,0.107,21699952.95,80.00,-0.033,21699944.59,80.00,0.066
616,21699931.52,80.75,-0.246,21699951.37,80.75,0.194,21699931.86,80.75,0.168,21699951.45,80.75,0.052,21699927.71,80.00,0.079,21699941.93,80.00,0.106,21699952.96,80.00,-0.032,21699944.55,80.00,0.064
617,21699931.55,80.75,-0.245,21699951.37,80.75,0.194,21699931.84,80.75,0.167,21699951.43,80.75,0.052,21699927.71,80.00,0.079,21699941.95,80.00,0.108,21699952.98,80.00,-0.032,21699944.54,80.00,0.063
618,21699931.5,80.75,-0.247,21699951.23,80.75,0.187,21699931.72,80.75,0.162,21699951.30,80.75,0.045,21699927.64,80.00,0.075,21699941.92,80.00,0.106,21699952.94,80.00,-0.033,21699944.53,80.00,0.063
619,21699931.47,80.75,-0.249,21699951.23,80.75,0.187,21699931.70,80.75,0.160,21699951.25,80.75,0.043,21699927.54,80.00,0.071,21699941.85,80.00,0.103,21699952.93,80.00,-0.034,21699944.51,80.00,0.062
620,21699931.47,80.75,-0.249,21699951.22,80.75,0.187,21699931.72,80.75,0.161,21699951.26,80.75,0.044,21699927.57,80.00,0.072,21699941.84,80.00,0.103,21699952.88,80.00,-0.036,21699944.45,80.00,0.059
621,21699931.5,80.75,-0.247,21699951.23,80.75,0.187,21699931.79,80.75,0.165,21699951.33,80.75,0.047,21699927.61,80.00,0.074,21699941.86,80.00,0.103,21699952.93,80.00,-0.034,21699944.51,80.00,0.062
622,21699931.56,80.75,-0.244,21699951.28,80.75,0.189,21699931.80,80.75,0.165,21699951.36,80.75,0.048,21699927.60,80.00,0.074,21699941.87,80.25,0.104,21699952.94,80.00,-0.034,21699944.50,80.00,0.062
623,21699931.66,80.75,-0.24,21699951.30,80.75,0.190,21699931.83,80.75,0.167,21699951.38,80.75,0.049,21699927.65,80.00,0.076,21699941.91,80.00,0.105,21699952.96,80.00,-0.032,21699944.54,80.00,0.063
624,21699931.66,81,-0.24,21699951.27,80.75,0.189,21699931.78,80.75,0.164,21699951.25,80.75,0.043,21699927.52,80.25,0.070,21699941.78,80.25,0.099,21699952.85,80.25,-0.038,21699944.46,80.25,0.060
625,21699931.62,81,-0.241,21699951.29,81.00,0.190,21699931.88,81.00,0.169,21699951.41,81.00,0.051,21699927.67,80.25,0.077,21699941.96,80.25,0.108,21699953.05,80.25,-0.028,21699944.57,80.25,0.065
626,21699931.66,81,-0.24,21699951.28,81.00,0.190,21699931.79,81.00,0.165,21699951.27,81.00,0.044,21699927.55,80.25,0.071,21699941.83,80.25,0.102,21699952.95,80.25,-0.033,21699944.53,80.25,0.063
627,21699931.7,81,-0.238,21699951.26,81.00,0.189,21699931.83,81.00,0.167,21699951.34,81.00,0.048,21699927.60,80.25,0.074,21699941.88,80.25,0.104,21699952.98,80.25,-0.032,21699944.51,80.25,0.062
628,21699931.69,81,-0.238,21699951.16,81.00,0.184,21699931.72,81.00,0.162,21699951.21,81.00,0.041,21699927.47,80.25,0.068,21699941.78,80.25,0.099,21699952.88,80.25,-0.036,21699944.53,80.25,0.063
629,21699931.74,81,-0.236,21699951.19,81.00,0.185,21699931.79,81.00,0.165,21699951.36,81.00,0.048,21699927.65,80.25,0.076,21699941.89,80.25,0.105,21699953.02,80.25,-0.030,21699944.56,80.25,0.064
630,21699931.71,81,-0.237,21699951.14,81.00,0.183,21699931.76,81.00,0.164,21699951.29,81.00,0.045,21699927.60,80.25,0.073,21699941.85,80.25,0.103,21699952.99,80.25,-0.031,21699944.57,80.25,0.065
631,21699931.73,81,-0.237,21699951.17,81.00,0.184,21699931.84,81.00,0.167,21699951.35,81.00,0.048,21699927.61,80.25,0.074,21699941.84,80.25,0.103,21699952.97,80.25,-0.032,21699944.54,80.25,0.063
632,21699931.75,81,-0.235,21699951.17,81.00,0.184,21699931.81,81.00,0.166,21699951.32,81.00,0.046,21699927.54,80.25,0.071,21699941.81,80.25,0.101,21699952.95,80.25,-0.033,21699944.46,80.25,0.060
633,21699931.82,81,-0.232,21699951.16,81.00,0.184,21699931.75,81.00,0.163,21699951.25,81.00,0.043,21699927.52,80.25,0.070,21699941.77,80.25,0.099,21699952.93,80.25,-0.034,21699944.47,80.25,0.060
634,21699931.85,81,-0.231,21699951.16,81.00,0.184,21699931.77,81.00,0.164,21699951.24,81.00,0.043,21699927.50,80.25,0.069,21699941.75,80.25,0.098,21699952.82,80.25,-0.039,21699944.44,80.25,0.059
635,21699931.74,81,-0.236,21699951.08,81.00,0.180,21699931.74,81.00,0.163,21699951.18,81.00,0.040,21699927.42,80.50,0.065,21699941.72,80.50,0.097,21699952.85,80.25,-0.037,21699944.46,80.25,0.060
636,21699931.82,81,-0.233,21699951.10,81.00,0.181,21699931.75,81.00,0.163,21699951.20,81.00,0.041,21699927.45,80.25,0.067,21699941.74,80.25,0.098,21699952.88,80.25,-0.036,21699944.50,80.50,0.061
637,21699931.8,81.25,-0.233,21699951.04,81.25,0.178,21699931.68,81.25,0.160,21699951.10,81.00,0.036,21699927.37,80.50,0.063,21699941.64,80.50,0.093,21699952.84,80.25,-0.038,21699944.44,80.50,0.059
638,21699931.7,81.25,-0.238,21699950.95,81.25,0.174,21699931.71,81.25,0.161,21699951.15,81.25,0.038,21699927.36,80.50,0.062,21699941.64,80.50,0.093,21699952.77,80.50,-0.041,21699944.29,80.50,0.052
639,21699931.76,81,-0.235,21699950.93,81.25,0.173,21699931.69,81.25,0.160,21699951.13,81.25,0.038,21699927.36,80.50,0.063,21699941.64,80.50,0.093,21699952.86,80.50,-0.037,21699944.44,80.50,0.059
640,21699931.61,81,-0.242,21699950.80,81.25,0.167,21699931.56,81.25,0.154,21699951.04,81.25,0.033,21699927.31,80.50,0.060,21699941.59,80.50,0.091,21699952.83,80.50,-0.039,21699944.40,80.50,0.057
641,21699931.68,81.25,-0.239,21699950.85,81.25,0.170,21699931.59,81.00,0.156,21699951.02,81.25,0.032,21699927.25,80.50,0.057,21699941.49,80.50,0.086,21699952.74,80.50,-0.043,21699944.30,80.50,0.052
642,21699931.5,81.25,-0.247,21699950.66,81.25,0.161,21699931.48,81.25,0.150,21699950.89,81.25,0.026,21699927.23,80.50,0.056,21699941.46,80.50,0.085,21699952.71,80.50,-0.044,21699944.24,80.50,0.049
643,21699931.71,81.25,-0.238,21699950.81,81.25,0.168,21699931.60,81.25,0.156,21699950.99,81.25,0.031,21699927.28,80.50,0.059,21699941.50,80.50,0.087,21699952.70,80.50,-0.044,21699944.26,80.50,0.051
644,21699931.63,81.25,-0.241,21699950.64,81.25,0.160,21699931.43,81.25,0.148,21699950.88,81.25,0.026,21699927.21,80.50,0.056,21699941.42,80.50,0.083,21699952.64,80.50,-0.047,21699944.26,80.50,0.050
645,21699931.49,81.25,-0.248,21699950.59,81.25,0.158,21699931.44,81.25,0.148,21699950.86,81.25,0.025,21699927.12,80.50,0.051,21699941.32,80.50,0.079,21699952.58,80.50,-0.050,21699944.18,80.50,0.047
646,21699931.64,81.25,-0.241,21699950.67,81.25,0.161,21699931.50,81.25,0.151,21699950.91,81.25,0.028,21699927.14,80.50,0.053,21699941.33,80.50,0.079,21699952.62,80.50,-0.048,21699944.17,80.50,0.046
647,21699931.62,81.25,-0.242,21699950.67,81.25,0.161,21699931.48,81.25,0.150,21699950.84,81.25,0.024,21699927.13,80.50,0.052,21699941.34,80.50,0.079,21699952.68,80.50,-0.045,21699944.27,80.50,0.051
648,21699931.6,81.25,-0.243,21699950.60,81.25,0.158,21699931.41,81.25,0.147,21699950.82,81.25,0.024,21699927.10,80.50,0.051,21699941.30,80.50,0.078,21699952.62,80.50,-0.048,21699944.20,80.50,0.048
649,21699931.65,81.25,-0.24,21699950.60,81.25,0.158,21699931.42,81.25,0.148,21699950.82,81.25,0.023,21699927.10,80.50,0.051,21699941.31,80.50,0.078,21699952.62,80.50,-0.048,21699944.18,80.50,0.047
650,21699931.64,81.25,-0.241,21699950.46,81.25,0.152,21699931.34,81.25,0.144,21699950.76,81.25,0.021,21699927.03,80.50,0.048,21699941.23,80.75,0.074,21699952.48,80.75,-0.054,21699944.05,80.75,0.041
651,21699931.54,81.25,-0.245,21699950.45,81.25,0.151,21699931.33,81.25,0.143,21699950.69,81.25,0.017,21699926.90,80.75,0.041,21699941.17,80.75,0.071,21699952.42,80.75,-0.057,21699944.01,80.75,0.039
652,21699931.58,81.25,-0.244,21699950.42,81.25,0.150,21699931.30,81.25,0.142,21699950.74,81.25,0.020,21699926.96,80.75,0.044,21699941.20,80.75,0.073,21699952.45,80.75,-0.056,21699944.04,80.75,0.040
653,21699931.54,81.25,-0.245,21699950.37,81.25,0.148,21699931.25,81.25,0.140,21699950.66,81.25,0.016,21699926.97,80.75,0.045,21699941.18,80.75,0.072,21699952.42,80.75,-0.057,21699943.99,80.75,0.038
654,21699931.6,81.25,-0.243,21699950.41,81.25,0.149,21699931.31,81.25,0.143,21699950.64,81.25,0.015,21699926.90,80.75,0.041,21699941.15,80.75,0.070,21699952.42,80.75,-0.057,21699943.98,80.75,0.037
655,21699931.69,81.25,-0.238,21699950.43,81.25,0.150,21699931.27,81.25,0.141,21699950.62,81.25,0.014,21699926.91,80.75,0.042,21699941.16,80.75,0.071,21699952.44,80.75,-0.056,21699944.02,80.75,0.040
656,21699931.53,81.25,-0.246,21699950.32,81.25,0.145,21699931.20,81.25,0.138,21699950.60,81.25,0.013,21699926.86,80.75,0.040,21699941.11,80.75,0.069,21699952.38,80.75,-0.059,21699943.96,80.75,0.037
657,21699931.4,81.5,-0.252,21699950.17,81.25,0.138,21699931.11,81.25,0.134,21699950.44,81.25,0.006,21699926.73,80.75,0.034,21699940.96,80.75,0.062,21699952.34,80.75,-0.061,21699943.86,80.75,0.032
658,21699931.46,81.25,-0.249,21699950.18,81.25,0.139,21699931.13,81.25,0.134,21699950.48,81.25,0.008,21699926.74,80.75,0.034,21699940.98,80.75,0.063,21699952.29,80.75,-0.063,21699943.85,80.75,0.032
659,21699931.37,81.5,-0.253,21699950.02,81.50,0.132,21699931.01,81.25,0.129,21699950.34,81.50,0.001,21699926.63,80.75,0.029,21699940.91,80.75,0.059,21699952.26,80.75,-0.065,21699943.77,80.75,0.028
660,21699931.48,81.5,-0.248,21699950.16,81.50,0.138,21699931.11,81.50,0.133,21699950.51,81.50,0.009,21699926.77,80.75,0.035,21699941.00,80.75,0.064,21699952.31,80.75,-0.062,21699943.84,80.75,0.031
661,21699931.36,81.5,-0.253,21699950.00,81.50,0.131,21699930.97,81.50,0.127,21699950.36,81.50,0.002,21699926.61,80.75,0.028,21699940.87,80.75,0.058,21699952.25,80.75,-0.065,21699943.77,80.75,0.028
662,21699931.45,81.5,-0.25,21699950.07,81.50,0.134,21699931.06,81.50,0.131,21699950.36,81.50,0.002,21699926.61,80.75,0.028,21699940.81,80.75,0.055,21699952.16,80.75,-0.069,21699943.64,80.75,0.022
663,21699931.4,81.5,-0.252,21699949.97,81.50,0.129,21699930.90,81.50,0.124,21699950.31,81.50,-0.000,21699926.48,80.75,0.022,21699940.73,80.75,0.051,21699952.06,80.75,-0.074,21699943.68,80.75,0.024
664,21699931.43,81.5,-0.25,21699949.93,81.50,0.127,21699930.95,81.50,0.126,21699950.30,81.50,-0.001,21699926.53,80.75,0.024,21699940.73,80.75,0.051,21699952.08,80.75,-0.073,21699943.59,80.75,0.020
665,21699931.24,81.5,-0.259,21699949.85,81.50,0.124,21699930.84,81.50,0.121,21699950.23,81.50,-0.004,21699926.41,81.00,0.019,21699940.67,81.00,0.048,21699952.10,80.75,-0.072,21699943.60,80.75,0.020
666,21699931.32,81.5,-0.256,21699949.82,81.50,0.123,21699930.91,81.50,0.124,21699950.31,81.50,-0.000,21699926.50,80.75,0.023,21699940.73,80.75,0.051,21699952.08,80.75,-0.073,21699943.64,80.75,0.022
667,21699931.27,81.5,-0.258,21699949.78,81.50,0.120,21699930.82,81.50,0.120,21699950.21,81.50,-0.005,21699926.41,81.00,0.019,21699940.70,80.75,0.050,21699952.10,80.75,-0.072,21699943.66,81.00,0.023
668,21699931.42,81.5,-0.251,21699949.83,81.50,0.123,21699930.87,81.50,0.123,21699950.25,81.50,-0.003,21699926.48,81.00,0.022,21699940.70,81.00,0.050,21699952.09,81.00,-0.073,21699943.67,80.75,0.023
669,21699931.46,81.5,-0.249,21699949.90,81.50,0.126,21699930.98,81.50,0.127,21699950.32,81.50,0.000,21699926.53,81.00,0.024,21699940.75,81.00,0.052,21699952.14,81.00,-0.070,21699943.66,81.00,0.023
670,21699931.34,81.5,-0.254,21699949.79,81.50,0.121,21699930.89,81.50,0.123,21699950.27,81.50,-0.002,21699926.47,81.00,0.021,21699940.72,81.00,0.051,21699952.13,81.00,-0.071,21699943.70,81.00,0.025
671,21699931.42,81.5,-0.251,21699949.81,81.50,0.122,21699930.92,81.50,0.125,21699950.18,81.50,-0.006,21699926.42,81.00,0.019,21699940.61,81.00,0.046,21699952.12,81.00,-0.071,21699943.67,81.00,0.023
672,21699931.35,81.5,-0.254,21699949.76,81.50,0.119,21699930.83,81.50,0.120,21699950.20,81.50,-0.005,21699926.40,81.00,0.018,21699940.66,81.00,0.048,21699952.10,81.00,-0.072,21699943.71,81.00,0.025
673,21699931.54,81.5,-0.245,21699949.80,81.50,0.121,21699930.88,81.50,0.123,21699950.23,81.50,-0.004,21699926.44,81.00,0.020,21699940.66,81.00,0.048,21699952.08,81.00,-0.073,21699943.60,81.00,0.020
674,21699931.43,81.5,-0.251,21699949.72,81.50,0.118,21699930.80,81.50,0.119,21699950.16,81.50,-0.007,21699926.33,81.00,0.015,21699940.59,81.00,0.045,21699952.01,81.00,-0.076,21699943.50,81.00,0.016
675,21699931.53,81.5,-0.246,21699949.83,81.50,0.123,21699930.96,81.50,0.126,21699950.30,81.50,-0.001,21699926.54,81.00,0.025,21699940.74,81.00,0.052,21699952.16,81.00,-0.069,21699943.75,81.00,0.027
676,21699931.65,81.5,-0.24,21699949.91,81.50,0.127,21699931.02,81.50,0.129,21699950.32,81.50,0.000,21699926.58,81.00,0.026,21699940.83,81.00,0.056,21699952.30,81.00,-0.063,21699943.85,81.00,0.031
677,21699931.72,81.5,-0.237,21699949.97,81.50,0.129,21699931.13,81.50,0.134,21699950.41,81.50,0.004,21699926.66,81.00,0.030,21699940.89,81.00,0.059,21699952.36,81.00,-0.060,21699943.91,81.00,0.034
